"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"15.07.2024","64.782,4","60.794,7","64.869,5","60.678,8","96,02K","6,56%"
"14.07.2024","60.794,9","59.207,9","61.326,9","59.207,9","47,48K","2,68%"
"13.07.2024","59.209,8","57.897,4","59.826,5","57.770,6","34,28K","2,29%"
"12.07.2024","57.885,1","57.338,3","58.520,9","56.575,7","56,84K","0,96%"
"11.07.2024","57.337,3","57.745,9","59.404,4","57.095,0","66,40K","-0,71%"
"10.07.2024","57.746,7","58.040,2","59.393,8","57.185,3","59,60K","-0,50%"
"09.07.2024","58.039,4","56.721,3","58.234,0","56.306,3","64,25K","2,32%"
"08.07.2024","56.724,7","55.850,2","58.115,8","54.320,0","102,91K","1,55%"
"07.07.2024","55.861,1","58.240,2","58.394,6","55.756,3","41,12K","-4,12%"
"06.07.2024","58.259,2","56.640,0","58.462,0","56.026,8","46,91K","2,86%"
"05.07.2024","56.641,8","57.025,7","57.471,1","53.883,4","175,51K","-0,67%"
"04.07.2024","57.026,3","60.201,4","60.463,0","56.812,7","116,38K","-5,27%"
"03.07.2024","60.199,3","62.104,9","62.263,6","59.466,6","73,34K","-3,07%"
"02.07.2024","62.103,3","62.888,3","63.257,0","61.797,6","46,52K","-1,25%"
"01.07.2024","62.890,1","62.768,8","63.842,1","62.558,0","59,94K","0,22%"
"30.06.2024","62.754,3","60.973,1","63.006,6","60.703,7","37,21K","2,92%"
"29.06.2024","60.973,4","60.403,7","61.192,8","60.382,8","26,56K","0,94%"
"28.06.2024","60.403,3","61.684,6","62.175,4","60.081,9","58,95K","-2,08%"
"27.06.2024","61.685,3","60.848,3","62.351,2","60.629,4","48,79K","1,37%"
"26.06.2024","60.849,4","61.809,9","62.469,4","60.715,1","54,95K","-1,55%"
"25.06.2024","61.809,4","60.292,0","62.266,0","60.262,2","77,28K","2,52%"
"24.06.2024","60.292,7","63.201,6","63.357,1","58.589,9","120,60K","-4,59%"
"23.06.2024","63.196,2","64.261,0","64.518,9","63.195,3","19,94K","-1,66%"
"22.06.2024","64.261,0","64.131,9","64.523,9","63.944,0","17,55K","0,21%"
"21.06.2024","64.128,5","64.854,3","65.054,9","63.427,9","60,86K","-1,12%"
"20.06.2024","64.854,3","64.982,1","66.474,2","64.566,7","56,24K","-0,19%"
"19.06.2024","64.980,9","65.159,8","65.706,4","64.705,6","42,96K","-0,27%"
"18.06.2024","65.159,9","66.495,7","66.571,2","64.098,4","93,72K","-2,01%"
"17.06.2024","66.498,8","66.672,9","67.253,8","65.115,4","66,09K","-0,26%"
